Order ID,Date,Company Name,Category,Product Name,Warehouse Location,Forecast_Demand,Actual_Demand,Stock_On_Hand,Unit_Price,Month,Year,Quarter,Season,Demand_Gap,Forecast_Accuracy_%,Revenue,Holding_Cost,Stock_Status
ORD-10163,2022-01-30,Myntra,Ethnic Wear,Salwar Kameez,Ahmedabad,105,84,105,1505,January,2022,1,Winter,-21,75.0,126420,23703.75,Balanced
ORD-10164,2022-01-30,Westside,Sportswear,Sports Bra,Kolkata,239,218,252,790,January,2022,1,Winter,-21,90.36697247706422,172220,29862.0,Balanced
ORD-10165,2022-01-30,Westside,Formal Wear,Formal Shirt,Chennai,394,482,197,3002,January,2022,1,Winter,88,81.74273858921163,1446964,88709.09999999999,Stockout Risk
ORD-10166,2022-01-30,Westside,Casual Wear,Shorts,Ahmedabad,95,74,165,1344,January,2022,1,Winter,-21,71.62162162162161,99456,33264.0,Overstock
ORD-10167,2022-01-30,Reliance Trends,Casual Wear,Joggers,Bengaluru,340,272,159,1730,January,2022,1,Winter,-68,75.0,470560,41260.5,Stockout Risk
ORD-10168,2022-01-30,Westside,Casual Wear,Joggers,Pune,382,365,299,1186,January,2022,1,Winter,-17,95.34246575342466,432890,53192.1,Stockout Risk
ORD-10169,2022-01-31,Pantaloons,Western Wear,Jumpsuit,Pune,370,423,291,3914,January,2022,1,Winter,53,87.47044917257683,1655622,170846.1,Stockout Risk
ORD-10170,2022-01-31,Fabindia,Sportswear,Running Shorts,Ahmedabad,246,252,505,1825,January,2022,1,Winter,6,97.61904761904762,459900,138243.75,Overstock
ORD-10171,2022-01-31,Pantaloons,Ethnic Wear,Sherwani,Kolkata,333,357,112,1541,January,2022,1,Winter,24,93.27731092436974,550137,25888.8,Stockout Risk
ORD-10172,2022-01-31,Westside,Western Wear,Blazer,Chennai,279,295,507,2042,January,2022,1,Winter,16,94.57627118644068,602390,155294.1,Overstock
ORD-10173,2022-01-31,Pantaloons,Sportswear,Yoga Pants,Kolkata,125,130,572,1356,January,2022,1,Winter,5,96.15384615384616,176280,116344.8,Overstock
ORD-10174,2022-02-01,Myntra,Sportswear,Track Suit,Kolkata,136,160,81,1880,February,2022,1,Winter,24,85.0,300800,22842.0,Stockout Risk
ORD-10175,2022-02-01,Pantaloons,Casual Wear,Hoodie,Pune,302,308,227,785,February,2022,1,Winter,6,98.05194805194805,241780,26729.25,Stockout Risk
ORD-10176,2022-02-01,Biba,Casual Wear,Hoodie,Chennai,144,117,123,1396,February,2022,1,Winter,-27,76.92307692307692,163332,25756.2,Stockout Risk
ORD-10177,2022-02-01,Pantaloons,Ethnic Wear,Salwar Kameez,Ahmedabad,389,472,234,4522,February,2022,1,Winter,83,82.41525423728814,2134384,158722.19999999998,Stockout Risk
ORD-10178,2022-02-01,Biba,Casual Wear,Polo Shirt,Pune,389,293,560,1427,February,2022,1,Winter,-96,67.23549488054607,418111,119868.0,Balanced
ORD-10179,2022-02-01,Raymond,Sportswear,Sports Bra,Mumbai,99,102,427,890,February,2022,1,Winter,3,97.05882352941177,90780,57004.5,Overstock
ORD-10180,2022-02-01,Westside,Sportswear,Yoga Pants,Delhi,347,414,140,2000,February,2022,1,Winter,67,83.81642512077295,828000,42000.0,Stockout Risk
ORD-10181,2022-02-01,Manyavar,Sportswear,Sports Bra,Mumbai,255,259,61,1775,February,2022,1,Winter,4,98.45559845559846,459725,16241.25,Stockout Risk
ORD-10182,2022-02-01,Raymond,Casual Wear,Hoodie,Chennai,228,190,361,1688,February,2022,1,Winter,-38,80.0,320720,91405.2,Overstock
ORD-10183,2022-02-02,Myntra,Western Wear,Jumpsuit,Chennai,399,304,546,1719,February,2022,1,Winter,-95,68.75,522576,140786.1,Balanced
ORD-10184,2022-02-02,Biba,Casual Wear,Shorts,Chennai,220,259,64,757,February,2022,1,Winter,39,84.94208494208495,196063,7267.2,Stockout Risk
ORD-10185,2022-02-02,Biba,Formal Wear,Suit,Chennai,249,286,83,2762,February,2022,1,Winter,37,87.06293706293707,789932,34386.9,Stockout Risk
ORD-10186,2022-02-02,Pantaloons,Formal Wear,Business Dress,Hyderabad,401,334,403,2450,February,2022,1,Winter,-67,79.94011976047904,818300,148102.5,Balanced
ORD-10187,2022-02-02,Pantaloons,Western Wear,Midi Dress,Ahmedabad,234,231,595,2755,February,2022,1,Winter,-3,98.7012987012987,636405,245883.75,Overstock
ORD-10188,2022-02-02,Max Fashion,Casual Wear,Polo Shirt,Pune,86,76,509,1046,February,2022,1,Winter,-10,86.84210526315789,79496,79862.09999999999,Overstock
ORD-10189,2022-02-02,Max Fashion,Ethnic Wear,Saree,Kolkata,301,317,329,3544,February,2022,1,Winter,16,94.95268138801262,1123448,174896.4,Balanced
ORD-10190,2022-02-03,Westside,Sportswear,Running Shorts,Hyderabad,381,432,582,1721,February,2022,1,Winter,51,88.19444444444444,743472,150243.3,Overstock
ORD-10191,2022-02-03,Fabindia,Ethnic Wear,Saree,Mumbai,290,231,156,4453,February,2022,1,Winter,-59,74.45887445887446,1028643,104200.2,Stockout Risk
ORD-10192,2022-02-03,Myntra,Western Wear,Denim Jeans,Delhi,109,132,272,4100,February,2022,1,Winter,23,82.57575757575758,541200,167280.0,Overstock
ORD-10193,2022-02-03,Pantaloons,Sportswear,Sports Tee,Bengaluru,136,149,309,1908,February,2022,1,Winter,13,91.2751677852349,284292,88435.8,Overstock
ORD-10194,2022-02-03,Pantaloons,Formal Wear,Suit,Kolkata,242,190,113,1992,February,2022,1,Winter,-52,72.63157894736841,378480,33764.4,Stockout Risk
ORD-10195,2022-02-03,Westside,Casual Wear,Polo Shirt,Delhi,331,410,255,1721,February,2022,1,Winter,79,80.73170731707317,705610,65828.25,Stockout Risk
ORD-10196,2022-02-03,Pantaloons,Western Wear,Jumpsuit,Hyderabad,394,422,502,1623,February,2022,1,Winter,28,93.36492890995261,684906,122211.9,Balanced
ORD-10197,2022-02-03,Westside,Sportswear,Yoga Pants,Mumbai,334,275,50,910,February,2022,1,Winter,-59,78.54545454545455,250250,6825.0,Stockout Risk
ORD-10198,2022-02-04,Reliance Trends,Casual Wear,Hoodie,Mumbai,343,378,552,1227,February,2022,1,Winter,35,90.74074074074073,463806,101595.59999999999,Overstock
ORD-10199,2022-02-04,Pantaloons,Western Wear,Denim Jeans,Ahmedabad,142,146,417,3992,February,2022,1,Winter,4,97.26027397260275,582832,249699.59999999998,Overstock
ORD-10200,2022-02-04,Max Fashion,Ethnic Wear,Lehenga,Kolkata,121,141,346,2463,February,2022,1,Winter,20,85.81560283687944,347283,127829.7,Overstock
ORD-10201,2022-02-04,Pantaloons,Western Wear,Trench Coat,Delhi,263,261,498,1773,February,2022,1,Winter,-2,99.23371647509579,462753,132443.1,Overstock
ORD-10202,2022-02-05,Westside,Sportswear,Sports Tee,Pune,112,128,365,675,February,2022,1,Winter,16,87.5,86400,36956.25,Overstock
ORD-10203,2022-02-05,Raymond,Casual Wear,T-Shirt,Mumbai,287,232,585,1498,February,2022,1,Winter,-55,76.29310344827586,347536,131449.5,Overstock
ORD-10204,2022-02-05,Fabindia,Sportswear,Sports Tee,Mumbai,152,151,69,2036,February,2022,1,Winter,-1,99.33774834437087,307436,21072.6,Stockout Risk
ORD-10205,2022-02-06,Biba,Western Wear,Denim Jeans,Mumbai,237,275,149,3703,February,2022,1,Winter,38,86.18181818181819,1018325,82762.05,Stockout Risk
ORD-10206,2022-02-06,Westside,Ethnic Wear,Saree,Hyderabad,112,129,486,3563,February,2022,1,Winter,17,86.82170542635659,459627,259742.69999999998,Overstock
ORD-10207,2022-02-06,Max Fashion,Ethnic Wear,Sherwani,Bengaluru,244,285,268,1173,February,2022,1,Winter,41,85.6140350877193,334305,47154.6,Balanced
ORD-10208,2022-02-06,Biba,Ethnic Wear,Lehenga,Pune,166,182,218,4393,February,2022,1,Winter,16,91.20879120879121,799526,143651.1,Balanced
ORD-10209,2022-02-07,Pantaloons,Ethnic Wear,Sherwani,Bengaluru,88,104,132,852,February,2022,1,Winter,16,84.61538461538461,88608,16869.6,Balanced
ORD-10210,2022-02-07,Pantaloons,Sportswear,Yoga Pants,Ahmedabad,144,122,327,1850,February,2022,1,Winter,-22,81.9672131147541,225700,90742.5,Overstock
ORD-10211,2022-02-07,Biba,Ethnic Wear,Sherwani,Ahmedabad,393,481,358,3649,February,2022,1,Winter,88,81.70478170478171,1755169,195951.3,Stockout Risk
ORD-10212,2022-02-07,Fabindia,Ethnic Wear,Sherwani,Kolkata,356,357,525,2504,February,2022,1,Winter,1,99.71988795518207,893928,197190.0,Balanced
ORD-10213,2022-02-07,Westside,Western Wear,Midi Dress,Bengaluru,161,174,94,3841,February,2022,1,Winter,13,92.52873563218391,668334,54158.1,Stockout Risk
ORD-10214,2022-02-07,Raymond,Formal Wear,Suit,Ahmedabad,115,89,600,5473,February,2022,1,Winter,-26,70.78651685393258,487097,492570.0,Overstock
ORD-10215,2022-02-08,W for Woman,Ethnic Wear,Saree,Ahmedabad,383,398,479,2428,February,2022,1,Winter,15,96.23115577889448,966344,174451.8,Balanced
ORD-10216,2022-02-08,W for Woman,Ethnic Wear,Lehenga,Delhi,201,224,254,3876,February,2022,1,Winter,23,89.73214285714286,868224,147675.6,Balanced
ORD-10217,2022-02-08,Pantaloons,Formal Wear,Formal Shirt,Bengaluru,261,255,446,3090,February,2022,1,Winter,-6,97.6470588235294,787950,206721.0,Overstock
ORD-10218,2022-02-08,W for Woman,Casual Wear,Shorts,Kolkata,145,111,111,627,February,2022,1,Winter,-34,69.36936936936937,69597,10439.55,Stockout Risk
ORD-10219,2022-02-08,Raymond,Formal Wear,Trouser,Hyderabad,295,337,224,5774,February,2022,1,Winter,42,87.53709198813057,1945838,194006.4,Stockout Risk
ORD-10220,2022-02-08,Westside,Western Wear,Jumpsuit,Ahmedabad,222,168,488,2215,February,2022,1,Winter,-54,67.85714285714286,372120,162138.0,Overstock
ORD-10221,2022-02-08,Biba,Western Wear,Jumpsuit,Mumbai,293,363,91,4204,February,2022,1,Winter,70,80.71625344352617,1526052,57384.6,Stockout Risk
ORD-10222,2022-02-08,Westside,Sportswear,Running Shorts,Delhi,311,310,135,871,February,2022,1,Winter,-1,99.6774193548387,270010,17637.75,Stockout Risk
ORD-10223,2022-02-08,W for Woman,Casual Wear,Shorts,Delhi,88,87,362,1340,February,2022,1,Winter,-1,98.85057471264368,116580,72762.0,Overstock
ORD-10224,2022-02-09,Pantaloons,Formal Wear,Trouser,Bengaluru,346,381,51,5849,February,2022,1,Winter,35,90.81364829396325,2228469,44744.85,Stockout Risk
ORD-10225,2022-02-09,Manyavar,Casual Wear,Hoodie,Hyderabad,121,128,393,1781,February,2022,1,Winter,7,94.53125,227968,104989.95,Overstock
ORD-10226,2022-02-09,Pantaloons,Ethnic Wear,Saree,Kolkata,318,336,424,3801,February,2022,1,Winter,18,94.64285714285714,1277136,241743.59999999998,Balanced
ORD-10227,2022-02-09,Raymond,Western Wear,Blazer,Hyderabad,356,287,539,4284,February,2022,1,Winter,-69,75.9581881533101,1229508,346361.39999999997,Overstock
ORD-10228,2022-02-09,Pantaloons,Casual Wear,Joggers,Chennai,107,83,403,1426,February,2022,1,Winter,-24,71.0843373493976,118358,86201.7,Overstock
ORD-10229,2022-02-10,Max Fashion,Ethnic Wear,Kurta,Chennai,311,329,117,2342,February,2022,1,Winter,18,94.52887537993921,770518,41102.1,Stockout Risk
ORD-10230,2022-02-10,Fabindia,Western Wear,Trench Coat,Delhi,164,145,201,1816,February,2022,1,Winter,-19,86.89655172413794,263320,54752.4,Balanced
ORD-10231,2022-02-10,Pantaloons,Ethnic Wear,Lehenga,Bengaluru,322,297,504,975,February,2022,1,Winter,-25,91.58249158249158,289575,73710.0,Overstock
ORD-10232,2022-02-10,Raymond,Western Wear,Jumpsuit,Pune,376,346,384,3630,February,2022,1,Winter,-30,91.32947976878613,1255980,209088.0,Balanced
ORD-10233,2022-02-10,Westside,Sportswear,Running Shorts,Chennai,370,301,363,1591,February,2022,1,Winter,-69,77.07641196013289,478891,86629.95,Stockout Risk
ORD-10234,2022-02-10,Myntra,Casual Wear,Shorts,Bengaluru,260,231,220,1496,February,2022,1,Winter,-29,87.44588744588745,345576,49368.0,Stockout Risk
ORD-10235,2022-02-10,Biba,Western Wear,Blazer,Hyderabad,139,107,374,3005,February,2022,1,Winter,-32,70.09345794392524,321535,168580.5,Overstock
ORD-10236,2022-02-10,Myntra,Western Wear,Jumpsuit,Kolkata,256,210,509,3385,February,2022,1,Winter,-46,78.0952380952381,710850,258444.75,Overstock
ORD-10237,2022-02-10,Westside,Ethnic Wear,Kurta,Bengaluru,314,381,209,835,February,2022,1,Winter,67,82.41469816272965,318135,26177.25,Stockout Risk
ORD-10238,2022-02-11,Manyavar,Casual Wear,Hoodie,Bengaluru,369,411,502,630,February,2022,1,Winter,42,89.78102189781022,258930,47439.0,Balanced
ORD-10239,2022-02-11,Max Fashion,Ethnic Wear,Salwar Kameez,Delhi,237,180,275,4453,February,2022,1,Winter,-57,68.33333333333334,801540,183686.25,Balanced
ORD-10240,2022-02-11,Reliance Trends,Sportswear,Sports Tee,Hyderabad,222,188,135,1648,February,2022,1,Winter,-34,81.91489361702128,309824,33372.0,Stockout Risk
ORD-10241,2022-02-11,Westside,Formal Wear,Trouser,Kolkata,497,607,419,4528,February,2022,1,Winter,110,81.87808896210873,2748496,284584.8,Stockout Risk
ORD-10242,2022-02-12,Manyavar,Casual Wear,T-Shirt,Kolkata,259,234,506,1309,February,2022,1,Winter,-25,89.31623931623932,306306,99353.09999999999,Overstock
ORD-10243,2022-02-12,Biba,Formal Wear,Suit,Pune,333,347,138,5388,February,2022,1,Winter,14,95.96541786743516,1869636,111531.59999999999,Stockout Risk
ORD-10244,2022-02-12,Fabindia,Sportswear,Yoga Pants,Pune,125,94,329,2054,February,2022,1,Winter,-31,67.02127659574468,193076,101364.9,Overstock
ORD-10245,2022-02-12,W for Woman,Sportswear,Sports Tee,Bengaluru,275,246,552,1611,February,2022,1,Winter,-29,88.21138211382114,396306,133390.8,Overstock
ORD-10246,2022-02-12,W for Woman,Sportswear,Running Shorts,Mumbai,81,66,357,1454,February,2022,1,Winter,-15,77.27272727272728,95964,77861.7,Overstock
ORD-10247,2022-02-12,W for Woman,Western Wear,Midi Dress,Mumbai,141,159,554,3653,February,2022,1,Winter,18,88.67924528301887,580827,303564.3,Overstock
ORD-10248,2022-02-13,Westside,Formal Wear,Suit,Delhi,339,351,315,2697,February,2022,1,Winter,12,96.58119658119658,946647,127433.25,Stockout Risk
ORD-10249,2022-02-13,Raymond,Formal Wear,Trouser,Bengaluru,126,120,414,5838,February,2022,1,Winter,-6,95.0,700560,362539.8,Overstock
ORD-10250,2022-02-13,W for Woman,Ethnic Wear,Sherwani,Bengaluru,128,134,221,3442,February,2022,1,Winter,6,95.5223880597015,461228,114102.3,Overstock
ORD-10251,2022-02-13,Max Fashion,Casual Wear,T-Shirt,Kolkata,153,115,580,1393,February,2022,1,Winter,-38,66.95652173913044,160195,121191.0,Overstock
ORD-10252,2022-02-13,W for Woman,Western Wear,Denim Jeans,Bengaluru,337,290,242,2909,February,2022,1,Winter,-47,83.79310344827587,843610,105596.7,Stockout Risk
ORD-10253,2022-02-13,Westside,Western Wear,Denim Jeans,Kolkata,239,261,192,3647,February,2022,1,Winter,22,91.57088122605364,951867,105033.59999999999,Stockout Risk
ORD-10254,2022-02-14,Fabindia,Casual Wear,T-Shirt,Hyderabad,145,170,195,656,February,2022,1,Winter,25,85.29411764705883,111520,19188.0,Balanced
ORD-10255,2022-02-14,Fabindia,Ethnic Wear,Kurta,Delhi,89,101,491,1148,February,2022,1,Winter,12,88.11881188118812,115948,84550.2,Overstock
ORD-10256,2022-02-14,Myntra,Sportswear,Sports Bra,Ahmedabad,140,168,94,2145,February,2022,1,Winter,28,83.33333333333334,360360,30244.5,Stockout Risk
ORD-10257,2022-02-14,Reliance Trends,Ethnic Wear,Saree,Hyderabad,380,456,239,3679,February,2022,1,Winter,76,83.33333333333334,1677624,131892.15,Stockout Risk
ORD-10258,2022-02-14,Raymond,Casual Wear,Joggers,Kolkata,162,190,297,539,February,2022,1,Winter,28,85.26315789473685,102410,24012.45,Overstock
ORD-10259,2022-02-14,Max Fashion,Sportswear,Track Suit,Hyderabad,178,219,225,2485,February,2022,1,Winter,41,81.27853881278538,544215,83868.75,Balanced
ORD-10260,2022-02-14,Raymond,Sportswear,Running Shorts,Bengaluru,305,331,159,1038,February,2022,1,Winter,26,92.14501510574019,343578,24756.3,Stockout Risk
ORD-10261,2022-02-15,Pantaloons,Sportswear,Sports Tee,Delhi,240,194,162,1741,February,2022,1,Winter,-46,76.28865979381443,337754,42306.299999999996,Stockout Risk
ORD-10262,2022-02-15,Raymond,Ethnic Wear,Saree,Ahmedabad,139,130,517,3355,February,2022,1,Winter,-9,93.07692307692308,436150,260180.25,Overstock
ORD-10263,2022-02-15,Pantaloons,Formal Wear,Suit,Hyderabad,157,180,426,5527,February,2022,1,Winter,23,87.22222222222223,994860,353175.3,Overstock
ORD-10264,2022-02-15,Westside,Ethnic Wear,Kurta,Delhi,141,115,460,1633,February,2022,1,Winter,-26,77.3913043478261,187795,112677.0,Overstock
ORD-10265,2022-02-15,W for Woman,Western Wear,Trench Coat,Pune,142,123,484,2340,February,2022,1,Winter,-19,84.55284552845528,287820,169884.0,Overstock
ORD-10266,2022-02-15,Westside,Formal Wear,Suit,Pune,411,338,515,5508,February,2022,1,Winter,-73,78.40236686390533,1861704,425493.0,Balanced
ORD-10267,2022-02-15,Myntra,Western Wear,Blazer,Delhi,107,124,560,1933,February,2022,1,Winter,17,86.29032258064517,239692,162372.0,Overstock
ORD-10268,2022-02-15,Reliance Trends,Casual Wear,Joggers,Delhi,119,128,582,1354,February,2022,1,Winter,9,92.96875,173312,118204.2,Overstock
ORD-10269,2022-02-16,Max Fashion,Formal Wear,Business Dress,Chennai,429,506,68,4642,February,2022,1,Winter,77,84.78260869565217,2348852,47348.4,Stockout Risk
ORD-10270,2022-02-16,Westside,Casual Wear,Hoodie,Ahmedabad,98,75,360,1282,February,2022,1,Winter,-23,69.33333333333334,96150,69228.0,Overstock
ORD-10271,2022-02-16,Fabindia,Formal Wear,Business Dress,Ahmedabad,473,490,537,4706,February,2022,1,Winter,17,96.53061224489795,2305940,379068.3,Balanced
ORD-10272,2022-02-16,Pantaloons,Formal Wear,Pencil Skirt,Kolkata,269,205,96,1720,February,2022,1,Winter,-64,68.78048780487805,352600,24768.0,Stockout Risk
ORD-10273,2022-02-16,Fabindia,Casual Wear,Hoodie,Pune,256,318,471,1754,February,2022,1,Winter,62,80.50314465408805,557772,123920.09999999999,Overstock
ORD-10274,2022-02-16,Reliance Trends,Western Wear,Trench Coat,Delhi,113,133,167,1895,February,2022,1,Winter,20,84.9624060150376,252035,47469.75,Balanced
ORD-10275,2022-02-16,Pantaloons,Ethnic Wear,Kurta,Pune,216,164,530,982,February,2022,1,Winter,-52,68.29268292682927,161048,78069.0,Overstock
ORD-10276,2022-02-16,Westside,Sportswear,Track Suit,Delhi,185,169,564,1344,February,2022,1,Winter,-16,90.53254437869822,227136,113702.4,Overstock
ORD-10277,2022-02-16,Westside,Formal Wear,Trouser,Delhi,412,363,354,2253,February,2022,1,Winter,-49,86.50137741046832,817839,119634.29999999999,Stockout Risk
ORD-10278,2022-02-16,Reliance Trends,Sportswear,Track Suit,Kolkata,219,171,593,2229,February,2022,1,Winter,-48,71.9298245614035,381159,198269.55,Overstock
ORD-10279,2022-02-16,Max Fashion,Ethnic Wear,Lehenga,Chennai,301,325,370,2439,February,2022,1,Winter,24,92.61538461538461,792675,135364.5,Balanced
ORD-10280,2022-02-17,Max Fashion,Sportswear,Running Shorts,Bengaluru,89,94,578,1953,February,2022,1,Winter,5,94.68085106382979,183582,169325.1,Overstock
ORD-10281,2022-02-17,Max Fashion,Formal Wear,Suit,Pune,486,379,255,3469,February,2022,1,Winter,-107,71.76781002638523,1314751,132689.25,Stockout Risk
ORD-10282,2022-02-17,Pantaloons,Casual Wear,Hoodie,Kolkata,112,119,472,1723,February,2022,1,Winter,7,94.11764705882354,205037,121988.4,Overstock
ORD-10283,2022-02-17,Pantaloons,Sportswear,Sports Tee,Hyderabad,138,113,78,1594,February,2022,1,Winter,-25,77.87610619469027,180122,18649.8,Stockout Risk
ORD-10284,2022-02-17,Pantaloons,Sportswear,Running Shorts,Mumbai,183,151,189,1919,February,2022,1,Winter,-32,78.80794701986756,289769,54403.65,Balanced
ORD-10285,2022-02-17,Myntra,Ethnic Wear,Kurta,Mumbai,122,110,355,1320,February,2022,1,Winter,-12,89.0909090909091,145200,70290.0,Overstock
ORD-10286,2022-02-17,Fabindia,Western Wear,Blazer,Delhi,347,375,587,3233,February,2022,1,Winter,28,92.53333333333333,1212375,284665.64999999997,Overstock
ORD-10287,2022-02-18,Raymond,Ethnic Wear,Lehenga,Pune,200,243,273,1981,February,2022,1,Winter,43,82.3045267489712,481383,81121.95,Balanced
ORD-10288,2022-02-18,Manyavar,Formal Wear,Business Dress,Mumbai,417,458,165,5390,February,2022,1,Winter,41,91.04803493449782,2468620,133402.5,Stockout Risk
ORD-10289,2022-02-18,Biba,Western Wear,Trench Coat,Kolkata,323,357,365,3843,February,2022,1,Winter,34,90.47619047619048,1371951,210404.25,Balanced
ORD-10290,2022-02-18,Manyavar,Ethnic Wear,Salwar Kameez,Pune,238,254,421,1799,February,2022,1,Winter,16,93.7007874015748,456946,113606.84999999999,Overstock
ORD-10291,2022-02-19,Manyavar,Ethnic Wear,Kurta,Chennai,126,153,291,3236,February,2022,1,Winter,27,82.35294117647058,495108,141251.4,Overstock
ORD-10292,2022-02-19,Myntra,Casual Wear,Hoodie,Chennai,121,140,553,1245,February,2022,1,Winter,19,86.42857142857143,174300,103272.75,Overstock
ORD-10293,2022-02-19,Biba,Formal Wear,Formal Shirt,Chennai,379,364,384,1926,February,2022,1,Winter,-15,95.87912087912088,701064,110937.59999999999,Balanced
ORD-10294,2022-02-19,Biba,Western Wear,Midi Dress,Mumbai,285,242,362,3558,February,2022,1,Winter,-43,82.23140495867769,861036,193199.4,Balanced
ORD-10295,2022-02-19,Biba,Western Wear,Jumpsuit,Pune,243,237,186,1910,February,2022,1,Winter,-6,97.46835443037975,452670,53289.0,Stockout Risk
ORD-10296,2022-02-19,Fabindia,Casual Wear,Polo Shirt,Pune,268,225,436,447,February,2022,1,Winter,-43,80.88888888888889,100575,29233.8,Overstock
ORD-10297,2022-02-19,W for Woman,Ethnic Wear,Kurta,Chennai,166,128,489,2931,February,2022,1,Winter,-38,70.3125,375168,214988.85,Overstock
ORD-10298,2022-02-19,Myntra,Sportswear,Track Suit,Pune,312,363,556,2365,February,2022,1,Winter,51,85.9504132231405,858495,197241.0,Overstock
ORD-10299,2022-02-20,Westside,Casual Wear,Shorts,Pune,146,140,261,1786,February,2022,1,Winter,-6,95.71428571428571,250040,69921.9,Overstock
