Order ID,Date,Company Name,Category,Product Name,Warehouse Location,Forecast Demand (Units),Actual Demand (Units),Stock On Hand,Unit Price (₹)
ORD-10289,2022-02-18,Biba,Western Wear,Trench Coat,Kolkata,323,357,365,3843
ORD-10290,2022-02-18,Manyavar,Ethnic Wear,Salwar Kameez,Pune,238,254,421,1799
ORD-10291,2022-02-19,Manyavar,Ethnic Wear,Kurta,Chennai,126,153,291,3236
ORD-10292,2022-02-19,Myntra,Casual Wear,Hoodie,Chennai,121,140,553,1245
ORD-10293,2022-02-19,Biba,Formal Wear,Formal Shirt,Chennai,379,364,384,1926
ORD-10294,2022-02-19,Biba,Western Wear,Midi Dress,Mumbai,285,242,362,3558
ORD-10295,2022-02-19,Biba,Western Wear,Jumpsuit,Pune,243,237,186,1910
ORD-10296,2022-02-19,Fabindia,Casual Wear,Polo Shirt,Pune,268,225,436,447
ORD-10297,2022-02-19,W for Woman,Ethnic Wear,Kurta,Chennai,166,128,489,2931
ORD-10298,2022-02-19,Myntra,Sportswear,Track Suit,Pune,312,363,556,2365
ORD-10299,2022-02-20,Westside,Casual Wear,Shorts,Pune,146,140,261,1786
ORD-10300,2022-02-20,Biba,Western Wear,Midi Dress,Mumbai,228,282,291,2217
ORD-10301,2022-02-20,Biba,Ethnic Wear,Kurta,Kolkata,283,309,442,4267
ORD-10302,2022-02-20,Myntra,Ethnic Wear,Sherwani,Mumbai,250,303,532,3702
ORD-10303,2022-02-20,Reliance Trends,Casual Wear,Joggers,Pune,234,289,429,484
ORD-10304,2022-02-20,Westside,Western Wear,Jumpsuit,Kolkata,319,260,374,1780
ORD-10305,2022-02-21,Westside,Ethnic Wear,Salwar Kameez,Chennai,264,320,339,2956
ORD-10306,2022-02-21,Raymond,Formal Wear,Trouser,Ahmedabad,198,239,500,1947
ORD-10307,2022-02-21,Westside,Western Wear,Denim Jeans,Chennai,163,179,496,3227
ORD-10308,2022-02-21,Westside,Sportswear,Running Shorts,Ahmedabad,137,160,201,2378
ORD-10309,2022-02-21,Biba,Casual Wear,Polo Shirt,Chennai,368,439,267,1568
ORD-10310,2022-02-21,Westside,Ethnic Wear,Salwar Kameez,Delhi,248,189,174,4029
ORD-10311,2022-02-21,Myntra,Casual Wear,Polo Shirt,Delhi,315,367,541,951
ORD-10312,2022-02-21,Westside,Ethnic Wear,Sherwani,Kolkata,371,302,99,3117
ORD-10313,2022-02-21,Fabindia,Sportswear,Running Shorts,Pune,210,176,458,1395
ORD-10314,2022-02-21,Biba,Formal Wear,Suit,Delhi,289,279,367,2287
ORD-10315,2022-02-21,W for Woman,Casual Wear,Joggers,Ahmedabad,308,367,537,1629
ORD-10316,2022-02-22,Reliance Trends,Formal Wear,Suit,Bengaluru,389,309,575,3336
ORD-10317,2022-02-22,Max Fashion,Western Wear,Midi Dress,Delhi,228,224,131,2430
ORD-10318,2022-02-22,Max Fashion,Casual Wear,Polo Shirt,Pune,231,238,128,620
ORD-10319,2022-02-22,Westside,Formal Wear,Formal Shirt,Chennai,307,242,565,5291
ORD-10320,2022-02-22,Myntra,Western Wear,Midi Dress,Delhi,293,348,354,3605
ORD-10321,2022-02-22,Biba,Casual Wear,Shorts,Hyderabad,174,137,315,1494
ORD-10322,2022-02-22,Myntra,Formal Wear,Formal Shirt,Bengaluru,401,381,548,4455
ORD-10323,2022-02-23,Fabindia,Formal Wear,Suit,Bengaluru,164,132,66,5441
ORD-10324,2022-02-23,Pantaloons,Western Wear,Blazer,Hyderabad,124,111,524,3141
ORD-10325,2022-02-23,Westside,Western Wear,Blazer,Ahmedabad,321,243,510,2024
ORD-10326,2022-02-23,Fabindia,Casual Wear,T-Shirt,Pune,292,342,347,1218
ORD-10327,2022-02-23,Westside,Sportswear,Sports Bra,Hyderabad,111,112,482,2428
ORD-10328,2022-02-23,Fabindia,Formal Wear,Business Dress,Ahmedabad,549,506,496,3074
ORD-10329,2022-02-23,W for Woman,Casual Wear,Hoodie,Hyderabad,380,457,397,1000
ORD-10330,2022-02-23,Biba,Casual Wear,Hoodie,Hyderabad,224,245,138,754
ORD-10331,2022-02-24,Fabindia,Sportswear,Running Shorts,Pune,332,299,264,1331
ORD-10332,2022-02-24,Max Fashion,Western Wear,Blazer,Mumbai,112,102,166,1694
ORD-10333,2022-02-24,Raymond,Casual Wear,Shorts,Mumbai,365,322,204,503
ORD-10334,2022-02-24,Fabindia,Formal Wear,Formal Shirt,Delhi,408,327,170,3893
ORD-10335,2022-02-24,Westside,Formal Wear,Pencil Skirt,Delhi,204,187,191,4905
ORD-10336,2022-02-24,Westside,Ethnic Wear,Salwar Kameez,Kolkata,226,226,137,2979
ORD-10337,2022-02-25,Max Fashion,Western Wear,Blazer,Pune,196,160,489,2876
ORD-10338,2022-02-25,Westside,Casual Wear,T-Shirt,Bengaluru,85,94,579,1092
ORD-10339,2022-02-25,Myntra,Western Wear,Midi Dress,Pune,98,105,204,3787
ORD-10340,2022-02-25,Max Fashion,Formal Wear,Business Dress,Chennai,329,248,336,5155
ORD-10341,2022-02-25,Reliance Trends,Western Wear,Jumpsuit,Ahmedabad,256,305,464,2435
ORD-10342,2022-02-25,Biba,Casual Wear,Hoodie,Chennai,189,150,369,1701
ORD-10343,2022-02-25,Reliance Trends,Ethnic Wear,Sherwani,Chennai,203,236,361,4263
ORD-10344,2022-02-26,Max Fashion,Casual Wear,Shorts,Kolkata,143,110,177,1572
ORD-10345,2022-02-26,Reliance Trends,Casual Wear,Polo Shirt,Hyderabad,259,232,193,907
ORD-10346,2022-02-26,W for Woman,Sportswear,Sports Bra,Kolkata,312,249,485,1470
ORD-10347,2022-02-26,W for Woman,Western Wear,Midi Dress,Ahmedabad,119,111,588,3609
ORD-10348,2022-02-26,Reliance Trends,Formal Wear,Suit,Ahmedabad,414,453,551,5643
ORD-10349,2022-02-27,Biba,Formal Wear,Business Dress,Delhi,232,177,210,4847
ORD-10350,2022-02-27,Reliance Trends,Ethnic Wear,Lehenga,Chennai,100,101,170,3843
ORD-10351,2022-02-27,Biba,Formal Wear,Formal Shirt,Bengaluru,467,568,362,5504
ORD-10352,2022-02-27,Raymond,Ethnic Wear,Sherwani,Delhi,102,97,367,4505
ORD-10353,2022-02-27,Biba,Sportswear,Sports Tee,Ahmedabad,310,335,202,1393
ORD-10354,2022-02-27,Raymond,Western Wear,Midi Dress,Mumbai,306,342,140,4096
ORD-10355,2022-02-27,Fabindia,Ethnic Wear,Sherwani,Hyderabad,396,404,104,2351
ORD-10356,2022-02-27,Max Fashion,Ethnic Wear,Saree,Bengaluru,89,78,260,2809
ORD-10357,2022-02-28,Raymond,Sportswear,Sports Bra,Pune,381,294,73,649
ORD-10358,2022-02-28,Pantaloons,Sportswear,Yoga Pants,Chennai,126,101,151,1123
ORD-10359,2022-02-28,Manyavar,Ethnic Wear,Salwar Kameez,Pune,166,129,383,2286
ORD-10360,2022-02-28,Biba,Ethnic Wear,Lehenga,Pune,245,215,173,1224
ORD-10361,2022-02-28,Pantaloons,Sportswear,Sports Bra,Delhi,217,169,525,1434
ORD-10362,2022-03-01,Manyavar,Western Wear,Denim Jeans,Delhi,206,233,178,3527
ORD-10363,2022-03-01,Biba,Sportswear,Sports Tee,Kolkata,567,646,600,602
ORD-10364,2022-03-01,Manyavar,Formal Wear,Pencil Skirt,Bengaluru,80,62,543,4614
ORD-10365,2022-03-01,Max Fashion,Western Wear,Jumpsuit,Chennai,103,85,596,2431
ORD-10366,2022-03-01,Max Fashion,Ethnic Wear,Salwar Kameez,Chennai,301,257,566,3407
ORD-10367,2022-03-01,W for Woman,Formal Wear,Suit,Kolkata,254,217,386,1516
ORD-10368,2022-03-01,Myntra,Formal Wear,Formal Shirt,Bengaluru,291,299,550,2135
ORD-10369,2022-03-01,Fabindia,Ethnic Wear,Kurta,Kolkata,272,316,416,3968
ORD-10370,2022-03-02,Westside,Casual Wear,Polo Shirt,Mumbai,288,325,416,1656
ORD-10371,2022-03-02,Westside,Western Wear,Blazer,Kolkata,98,87,264,2003
ORD-10372,2022-03-02,Max Fashion,Casual Wear,Joggers,Ahmedabad,237,255,229,662
ORD-10373,2022-03-02,W for Woman,Casual Wear,Joggers,Chennai,273,207,595,1547
ORD-10374,2022-03-02,Raymond,Formal Wear,Formal Shirt,Pune,288,255,580,5737
ORD-10375,2022-03-02,Myntra,Ethnic Wear,Salwar Kameez,Chennai,295,299,373,842
ORD-10376,2022-03-02,W for Woman,Sportswear,Track Suit,Pune,184,156,387,657
ORD-10377,2022-03-02,Myntra,Formal Wear,Business Dress,Kolkata,208,181,534,4232
ORD-10378,2022-03-03,Reliance Trends,Western Wear,Denim Jeans,Ahmedabad,128,136,177,1448
ORD-10379,2022-03-03,Myntra,Ethnic Wear,Salwar Kameez,Ahmedabad,108,97,492,1338
ORD-10380,2022-03-03,Pantaloons,Ethnic Wear,Lehenga,Pune,129,136,470,2709
ORD-10381,2022-03-03,Pantaloons,Formal Wear,Business Dress,Delhi,253,272,76,3076
ORD-10382,2022-03-03,Reliance Trends,Ethnic Wear,Saree,Delhi,383,438,248,1832
ORD-10383,2022-03-03,Reliance Trends,Formal Wear,Business Dress,Ahmedabad,175,152,95,5070
ORD-10384,2022-03-03,Reliance Trends,Casual Wear,Shorts,Bengaluru,215,226,348,1460
ORD-10385,2022-03-03,Max Fashion,Western Wear,Jumpsuit,Mumbai,296,272,255,4416
ORD-10386,2022-03-04,Reliance Trends,Formal Wear,Business Dress,Kolkata,376,388,393,2829
ORD-10387,2022-03-04,Westside,Formal Wear,Formal Shirt,Hyderabad,81,86,285,3458
ORD-10388,2022-03-04,W for Woman,Casual Wear,Hoodie,Pune,266,200,60,461
ORD-10389,2022-03-04,W for Woman,Casual Wear,Hoodie,Kolkata,162,137,340,936
ORD-10390,2022-03-04,Biba,Sportswear,Sports Tee,Hyderabad,115,101,153,1941
ORD-10391,2022-03-04,W for Woman,Ethnic Wear,Lehenga,Chennai,313,272,431,2203
ORD-10392,2022-03-04,Biba,Ethnic Wear,Saree,Bengaluru,177,149,437,3865
ORD-10393,2022-03-05,Reliance Trends,Western Wear,Denim Jeans,Hyderabad,354,317,202,2212
ORD-10394,2022-03-05,Reliance Trends,Western Wear,Jumpsuit,Ahmedabad,187,208,531,1885
ORD-10395,2022-03-05,Westside,Sportswear,Yoga Pants,Ahmedabad,227,212,544,1906
ORD-10396,2022-03-05,W for Woman,Sportswear,Track Suit,Hyderabad,252,218,273,2325
ORD-10397,2022-03-05,Max Fashion,Casual Wear,Shorts,Delhi,222,199,581,1595
ORD-10398,2022-03-05,Raymond,Sportswear,Sports Bra,Pune,429,409,559,967
ORD-10399,2022-03-05,Manyavar,Formal Wear,Trouser,Delhi,263,315,351,2140
ORD-10400,2022-03-05,Fabindia,Casual Wear,Polo Shirt,Delhi,155,158,391,1074
ORD-10401,2022-03-06,Reliance Trends,Casual Wear,Polo Shirt,Bengaluru,560,422,356,1227
ORD-10402,2022-03-06,Westside,Sportswear,Track Suit,Bengaluru,365,405,264,2079
ORD-10403,2022-03-06,Fabindia,Formal Wear,Suit,Kolkata,176,169,477,1746
ORD-10404,2022-03-06,Biba,Western Wear,Jumpsuit,Chennai,84,83,413,2123
ORD-10405,2022-03-06,Manyavar,Formal Wear,Pencil Skirt,Kolkata,380,289,82,4702
ORD-10406,2022-03-06,Fabindia,Western Wear,Midi Dress,Pune,176,173,386,3817
ORD-10407,2022-03-06,Biba,Ethnic Wear,Sherwani,Mumbai,388,385,241,2430
ORD-10408,2022-03-07,Max Fashion,Western Wear,Trench Coat,Delhi,312,242,580,1903
ORD-10409,2022-03-07,Biba,Western Wear,Denim Jeans,Pune,324,363,448,1732
ORD-10410,2022-03-07,Reliance Trends,Formal Wear,Trouser,Chennai,380,323,519,2668
ORD-10411,2022-03-07,Reliance Trends,Ethnic Wear,Kurta,Hyderabad,349,319,552,4569
ORD-10412,2022-03-07,Westside,Ethnic Wear,Lehenga,Kolkata,232,219,229,4200
ORD-10413,2022-03-07,Reliance Trends,Formal Wear,Trouser,Delhi,281,308,94,5905
ORD-10414,2022-03-07,Westside,Ethnic Wear,Salwar Kameez,Pune,363,294,427,1426
ORD-10415,2022-03-08,Westside,Casual Wear,Hoodie,Bengaluru,268,206,77,1783
ORD-10416,2022-03-08,W for Woman,Casual Wear,Hoodie,Pune,119,96,189,1350
ORD-10417,2022-03-08,Max Fashion,Ethnic Wear,Saree,Hyderabad,304,249,335,2121
ORD-10418,2022-03-08,Max Fashion,Casual Wear,T-Shirt,Pune,204,230,329,1133
ORD-10419,2022-03-09,W for Woman,Ethnic Wear,Sherwani,Ahmedabad,104,121,585,1642
ORD-10420,2022-03-09,Myntra,Sportswear,Track Suit,Pune,287,269,294,657
ORD-10421,2022-03-09,W for Woman,Ethnic Wear,Lehenga,Delhi,192,236,148,2175
ORD-10422,2022-03-09,Raymond,Sportswear,Track Suit,Kolkata,532,565,454,816
ORD-10423,2022-03-09,Biba,Casual Wear,Shorts,Mumbai,416,314,267,535
ORD-10424,2022-03-09,Myntra,Sportswear,Yoga Pants,Delhi,260,294,561,1115
ORD-10425,2022-03-10,Raymond,Ethnic Wear,Sherwani,Pune,148,135,375,4749
ORD-10426,2022-03-10,Pantaloons,Sportswear,Running Shorts,Hyderabad,483,600,288,1084
ORD-10427,2022-03-10,Reliance Trends,Formal Wear,Trouser,Delhi,110,90,560,4578
ORD-10428,2022-03-10,Reliance Trends,Ethnic Wear,Salwar Kameez,Ahmedabad,248,202,375,1124
ORD-10429,2022-03-10,Raymond,Ethnic Wear,Salwar Kameez,Kolkata,204,173,105,2834
ORD-10430,2022-03-11,Westside,Casual Wear,Polo Shirt,Mumbai,174,136,247,689
ORD-10431,2022-03-11,Reliance Trends,Ethnic Wear,Salwar Kameez,Hyderabad,200,200,486,4626
ORD-10432,2022-03-11,Reliance Trends,Formal Wear,Trouser,Hyderabad,235,209,509,2155
ORD-10433,2022-03-11,Biba,Formal Wear,Business Dress,Ahmedabad,305,293,493,1662
ORD-10434,2022-03-11,Fabindia,Formal Wear,Business Dress,Chennai,384,391,229,4005
ORD-10435,2022-03-11,Max Fashion,Casual Wear,Hoodie,Ahmedabad,154,170,250,408
ORD-10436,2022-03-11,Westside,Sportswear,Yoga Pants,Pune,460,568,432,1437
ORD-10437,2022-03-11,Pantaloons,Ethnic Wear,Saree,Bengaluru,179,202,311,3655
ORD-10438,2022-03-12,Pantaloons,Ethnic Wear,Kurta,Hyderabad,204,201,420,1031
ORD-10439,2022-03-12,Biba,Sportswear,Running Shorts,Chennai,296,362,215,1414
ORD-10440,2022-03-12,Max Fashion,Sportswear,Track Suit,Hyderabad,374,360,359,1800
ORD-10441,2022-03-12,Fabindia,Casual Wear,Hoodie,Delhi,563,519,196,829
ORD-10442,2022-03-12,Biba,Casual Wear,T-Shirt,Ahmedabad,99,112,477,990
ORD-10443,2022-03-12,Biba,Western Wear,Trench Coat,Bengaluru,181,179,564,3045
ORD-10444,2022-03-12,Biba,Western Wear,Denim Jeans,Hyderabad,212,263,468,3767
ORD-10445,2022-03-12,Manyavar,Western Wear,Denim Jeans,Delhi,273,221,115,1321
ORD-10446,2022-03-12,Myntra,Formal Wear,Formal Shirt,Mumbai,216,243,57,5778
ORD-10447,2022-03-12,Reliance Trends,Ethnic Wear,Kurta,Chennai,328,323,395,4318
ORD-10448,2022-03-12,Pantaloons,Western Wear,Trench Coat,Pune,392,305,414,1610
ORD-10449,2022-03-13,Myntra,Formal Wear,Trouser,Delhi,351,312,304,5392
ORD-10450,2022-03-13,Myntra,Formal Wear,Trouser,Kolkata,88,93,96,3413
ORD-10451,2022-03-13,Reliance Trends,Formal Wear,Business Dress,Delhi,258,248,537,3907
ORD-10452,2022-03-13,Max Fashion,Western Wear,Blazer,Mumbai,145,144,139,3956
ORD-10453,2022-03-13,Westside,Formal Wear,Formal Shirt,Hyderabad,204,174,141,2812
ORD-10454,2022-03-14,W for Woman,Formal Wear,Suit,Chennai,323,395,176,5530
ORD-10455,2022-03-14,Reliance Trends,Casual Wear,Polo Shirt,Delhi,344,381,440,857
ORD-10456,2022-03-14,Fabindia,Casual Wear,T-Shirt,Delhi,380,463,168,1041
ORD-10457,2022-03-14,Myntra,Ethnic Wear,Lehenga,Hyderabad,278,344,377,3790
ORD-10458,2022-03-14,W for Woman,Sportswear,Sports Bra,Delhi,339,398,373,1992
ORD-10459,2022-03-14,Reliance Trends,Formal Wear,Trouser,Chennai,154,173,85,2511
ORD-10460,2022-03-15,W for Woman,Sportswear,Running Shorts,Ahmedabad,339,318,391,2034
ORD-10461,2022-03-15,Westside,Ethnic Wear,Salwar Kameez,Pune,233,289,213,976
ORD-10462,2022-03-15,Pantaloons,Formal Wear,Suit,Pune,116,117,339,5989
ORD-10463,2022-03-16,Raymond,Ethnic Wear,Salwar Kameez,Mumbai,235,230,217,1926
ORD-10464,2022-03-16,W for Woman,Western Wear,Blazer,Hyderabad,84,78,154,2742
ORD-10465,2022-03-16,Raymond,Ethnic Wear,Saree,Ahmedabad,171,209,170,3572
ORD-10466,2022-03-16,Myntra,Formal Wear,Trouser,Delhi,203,192,359,2234
ORD-10467,2022-03-16,Manyavar,Formal Wear,Business Dress,Ahmedabad,268,202,169,5675
ORD-10468,2022-03-16,Reliance Trends,Ethnic Wear,Sherwani,Ahmedabad,220,241,146,2283
ORD-10469,2022-03-16,Fabindia,Sportswear,Sports Tee,Kolkata,166,196,600,1738
ORD-10470,2022-03-17,Westside,Sportswear,Sports Bra,Delhi,529,539,177,2365
ORD-10471,2022-03-17,Myntra,Sportswear,Sports Tee,Ahmedabad,299,243,261,2343
ORD-10472,2022-03-17,Fabindia,Ethnic Wear,Saree,Chennai,266,328,225,4265
ORD-10473,2022-03-17,Manyavar,Ethnic Wear,Sherwani,Ahmedabad,151,156,370,3684
ORD-10474,2022-03-17,W for Woman,Ethnic Wear,Saree,Mumbai,176,144,270,1899
ORD-10475,2022-03-17,Biba,Casual Wear,Shorts,Pune,167,147,217,570
ORD-10476,2022-03-17,Max Fashion,Formal Wear,Trouser,Hyderabad,116,123,325,5689
ORD-10477,2022-03-17,Biba,Western Wear,Midi Dress,Kolkata,302,283,303,2306
ORD-10478,2022-03-17,Fabindia,Sportswear,Running Shorts,Kolkata,168,154,329,620
ORD-10479,2022-03-17,W for Woman,Ethnic Wear,Kurta,Pune,133,151,176,2239
ORD-10480,2022-03-17,Reliance Trends,Sportswear,Yoga Pants,Chennai,473,378,99,1306
ORD-10481,2022-03-17,Reliance Trends,Sportswear,Sports Bra,Pune,465,408,575,1375
ORD-10482,2022-03-17,Myntra,Sportswear,Yoga Pants,Kolkata,304,291,518,1628
ORD-10483,2022-03-18,Pantaloons,Casual Wear,Shorts,Hyderabad,343,272,362,1040
ORD-10484,2022-03-18,W for Woman,Ethnic Wear,Saree,Delhi,164,170,136,3141
ORD-10485,2022-03-18,Westside,Sportswear,Sports Tee,Ahmedabad,505,549,595,2465
ORD-10486,2022-03-18,Max Fashion,Ethnic Wear,Kurta,Kolkata,205,255,590,1146
ORD-10487,2022-03-18,Biba,Sportswear,Sports Tee,Delhi,410,412,102,1364
ORD-10488,2022-03-18,W for Woman,Ethnic Wear,Lehenga,Delhi,228,205,350,2968
ORD-10489,2022-03-18,Myntra,Casual Wear,Joggers,Ahmedabad,609,474,56,1011
ORD-10490,2022-03-18,Biba,Ethnic Wear,Lehenga,Pune,261,196,491,4830
ORD-10491,2022-03-18,Fabindia,Western Wear,Midi Dress,Ahmedabad,83,68,306,3127
ORD-10492,2022-03-18,Biba,Casual Wear,Hoodie,Chennai,215,231,499,1124
ORD-10493,2022-03-19,Fabindia,Casual Wear,Polo Shirt,Hyderabad,273,258,389,1764
ORD-10494,2022-03-19,Pantaloons,Casual Wear,T-Shirt,Ahmedabad,504,549,180,1218
ORD-10495,2022-03-19,Fabindia,Formal Wear,Trouser,Delhi,90,73,402,1926
ORD-10496,2022-03-19,Reliance Trends,Casual Wear,Hoodie,Mumbai,420,374,134,1664
ORD-10497,2022-03-19,W for Woman,Sportswear,Sports Tee,Chennai,213,265,303,2035
ORD-10498,2022-03-19,Biba,Sportswear,Sports Bra,Hyderabad,554,456,173,993
ORD-10499,2022-03-19,Myntra,Western Wear,Midi Dress,Hyderabad,126,148,439,3350
ORD-10500,2022-03-20,Westside,Casual Wear,Hoodie,Mumbai,467,362,162,974
ORD-10501,2022-03-20,Raymond,Formal Wear,Trouser,Mumbai,173,133,103,5367
ORD-10502,2022-03-20,Pantaloons,Sportswear,Track Suit,Bengaluru,330,307,361,1998
ORD-10503,2022-03-20,Raymond,Sportswear,Sports Tee,Kolkata,396,413,430,1796
ORD-10504,2022-03-20,Fabindia,Formal Wear,Formal Shirt,Bengaluru,388,314,245,2308
ORD-10505,2022-03-20,Raymond,Sportswear,Sports Bra,Chennai,513,436,207,1727
ORD-10506,2022-03-21,Raymond,Casual Wear,Joggers,Kolkata,448,362,496,1258
ORD-10507,2022-03-21,Reliance Trends,Ethnic Wear,Salwar Kameez,Chennai,146,130,112,2358
ORD-10508,2022-03-21,Fabindia,Sportswear,Sports Bra,Bengaluru,456,429,449,976
ORD-10509,2022-03-21,Reliance Trends,Ethnic Wear,Salwar Kameez,Hyderabad,383,420,575,4530
ORD-10510,2022-03-21,Manyavar,Western Wear,Trench Coat,Delhi,167,143,596,2395
ORD-10511,2022-03-21,Manyavar,Casual Wear,Polo Shirt,Mumbai,330,282,168,1111
ORD-10512,2022-03-21,Manyavar,Ethnic Wear,Sherwani,Bengaluru,289,346,351,3459
ORD-10513,2022-03-22,Manyavar,Casual Wear,Polo Shirt,Bengaluru,335,341,158,927
ORD-10514,2022-03-22,Raymond,Formal Wear,Trouser,Chennai,184,191,454,5054
ORD-10515,2022-03-22,Fabindia,Western Wear,Midi Dress,Ahmedabad,172,168,230,3533
ORD-10516,2022-03-22,Manyavar,Casual Wear,T-Shirt,Bengaluru,259,283,242,547
ORD-10517,2022-03-22,Fabindia,Formal Wear,Business Dress,Bengaluru,86,90,436,1611
ORD-10518,2022-03-22,W for Woman,Ethnic Wear,Salwar Kameez,Delhi,217,178,63,876
ORD-10519,2022-03-22,W for Woman,Casual Wear,T-Shirt,Bengaluru,488,583,217,1380
ORD-10520,2022-03-22,Manyavar,Ethnic Wear,Sherwani,Delhi,90,104,155,3230
ORD-10521,2022-03-22,Myntra,Ethnic Wear,Salwar Kameez,Hyderabad,298,280,411,3149
ORD-10522,2022-03-22,W for Woman,Western Wear,Denim Jeans,Delhi,224,208,391,2676
ORD-10523,2022-03-22,Pantaloons,Western Wear,Blazer,Kolkata,387,325,485,3933
ORD-10524,2022-03-22,Westside,Ethnic Wear,Lehenga,Kolkata,215,248,128,817
ORD-10525,2022-03-22,Westside,Western Wear,Midi Dress,Ahmedabad,114,91,487,1792
ORD-10526,2022-03-23,Raymond,Western Wear,Midi Dress,Kolkata,333,320,473,1766
ORD-10527,2022-03-23,Westside,Formal Wear,Pencil Skirt,Ahmedabad,352,358,285,4955
ORD-10528,2022-03-23,Fabindia,Sportswear,Sports Tee,Hyderabad,318,396,67,2486
ORD-10529,2022-03-24,Raymond,Ethnic Wear,Saree,Kolkata,151,135,197,4249
ORD-10530,2022-03-24,Biba,Western Wear,Denim Jeans,Pune,93,102,484,1421
ORD-10531,2022-03-24,Myntra,Sportswear,Sports Tee,Bengaluru,335,292,62,2122
ORD-10532,2022-03-24,Manyavar,Western Wear,Jumpsuit,Ahmedabad,290,322,504,2374
ORD-10533,2022-03-24,Biba,Ethnic Wear,Sherwani,Bengaluru,85,80,483,4521
ORD-10534,2022-03-24,Biba,Western Wear,Midi Dress,Chennai,127,128,178,2840
ORD-10535,2022-03-24,Max Fashion,Formal Wear,Trouser,Delhi,319,315,464,4543
ORD-10536,2022-03-24,Manyavar,Formal Wear,Trouser,Delhi,133,104,393,2833
ORD-10537,2022-03-25,W for Woman,Ethnic Wear,Saree,Mumbai,238,200,256,1065
ORD-10538,2022-03-25,Reliance Trends,Sportswear,Track Suit,Ahmedabad,125,99,366,1624
ORD-10539,2022-03-25,Pantaloons,Western Wear,Trench Coat,Kolkata,146,160,149,2868
ORD-10540,2022-03-25,Reliance Trends,Western Wear,Denim Jeans,Pune,324,337,88,1860
ORD-10541,2022-03-25,W for Woman,Ethnic Wear,Salwar Kameez,Bengaluru,162,201,563,3596
ORD-10542,2022-03-25,Pantaloons,Casual Wear,Joggers,Mumbai,360,449,126,1685
ORD-10543,2022-03-25,Manyavar,Ethnic Wear,Salwar Kameez,Delhi,335,267,371,2190
ORD-10544,2022-03-25,Raymond,Sportswear,Yoga Pants,Delhi,147,166,314,853
ORD-10545,2022-03-25,Myntra,Sportswear,Running Shorts,Kolkata,307,361,182,1365
ORD-10546,2022-03-26,Max Fashion,Ethnic Wear,Kurta,Ahmedabad,214,254,93,1267
ORD-10547,2022-03-26,Pantaloons,Ethnic Wear,Lehenga,Bengaluru,371,352,124,2627
ORD-10548,2022-03-26,Max Fashion,Formal Wear,Business Dress,Ahmedabad,135,107,160,3134
ORD-10549,2022-03-26,Raymond,Casual Wear,T-Shirt,Kolkata,542,596,537,1330
ORD-10550,2022-03-26,Biba,Western Wear,Midi Dress,Hyderabad,243,251,439,2680
ORD-10551,2022-03-26,Myntra,Ethnic Wear,Salwar Kameez,Pune,218,190,230,1484
ORD-10552,2022-03-27,Westside,Ethnic Wear,Lehenga,Pune,348,298,315,2307
ORD-10553,2022-03-27,W for Woman,Casual Wear,Polo Shirt,Kolkata,409,416,214,1568
ORD-10554,2022-03-27,Reliance Trends,Ethnic Wear,Sherwani,Hyderabad,119,132,198,3452
ORD-10555,2022-03-28,Westside,Formal Wear,Trouser,Kolkata,138,158,466,5190
ORD-10556,2022-03-28,Reliance Trends,Western Wear,Midi Dress,Delhi,98,84,242,4052
ORD-10557,2022-03-28,Raymond,Formal Wear,Trouser,Hyderabad,177,218,64,3973
ORD-10558,2022-03-28,Fabindia,Casual Wear,Joggers,Ahmedabad,427,395,486,760
ORD-10559,2022-03-28,Max Fashion,Casual Wear,Polo Shirt,Bengaluru,490,437,497,1670
ORD-10560,2022-03-28,Myntra,Ethnic Wear,Saree,Pune,133,132,152,4438
ORD-10561,2022-03-28,W for Woman,Casual Wear,Hoodie,Hyderabad,443,357,530,1350
ORD-10562,2022-03-28,Raymond,Formal Wear,Formal Shirt,Hyderabad,339,302,320,3478
ORD-10563,2022-03-28,Myntra,Formal Wear,Formal Shirt,Mumbai,158,180,581,5022
ORD-10564,2022-03-29,W for Woman,Sportswear,Running Shorts,Pune,161,167,181,2451
ORD-10565,2022-03-29,Biba,Casual Wear,Joggers,Pune,245,281,566,1581
ORD-10566,2022-03-29,Biba,Casual Wear,Joggers,Kolkata,227,173,61,1665
ORD-10567,2022-03-29,Pantaloons,Ethnic Wear,Sherwani,Mumbai,146,181,416,2328
ORD-10568,2022-03-29,W for Woman,Western Wear,Jumpsuit,Pune,213,229,331,1788
ORD-10569,2022-03-29,Fabindia,Sportswear,Track Suit,Ahmedabad,480,394,318,2329
ORD-10570,2022-03-29,Pantaloons,Casual Wear,Polo Shirt,Delhi,502,480,548,1259
ORD-10571,2022-03-29,Biba,Casual Wear,Hoodie,Bengaluru,279,234,82,1110
ORD-10572,2022-03-29,Myntra,Sportswear,Sports Bra,Bengaluru,519,629,247,1648
ORD-10573,2022-03-30,Raymond,Western Wear,Blazer,Delhi,191,146,191,1541
ORD-10574,2022-03-30,Fabindia,Formal Wear,Trouser,Kolkata,362,389,528,4776
ORD-10575,2022-03-30,Biba,Western Wear,Trench Coat,Hyderabad,223,274,155,1878
ORD-10576,2022-03-30,Reliance Trends,Formal Wear,Business Dress,Chennai,243,257,442,4391
ORD-10577,2022-03-30,Biba,Ethnic Wear,Kurta,Mumbai,341,298,469,3204
